CASENUM,VEH_NO,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,VE_FORMS,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,NUMOCCS,NUMOCCSNAME,UNITTYPE,UNITTYPENAME,HIT_RUN,HIT_RUNNAME,VIN,VINNAME,MOD_YEAR,MOD_YEARNAME,MDLYR_IM,MDLYR_IMNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,MODEL,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,TRLR1VIN,TRLR1VINNAME,TRLR2VIN,TRLR2VINNAME,TRLR3VIN,TRLR3VINNAME,TRLR1GVWR,TRLR1GVWRNAME,TRLR2GVWR,TRLR2GVWRNAME,TRLR3GVWR,TRLR3GVWRNAME,J_KNIFE,J_KNIFENAME,MCARR_ID,MCARR_IDNAME,MCARR_I1,MCARR_I1NAME,MCARR_I2,MCARR_I2NAME,V_CONFIG,V_CONFIGNAME,CARGO_BT,CARGO_BTNAME,HAZ_INV,HAZ_INVNAME,HAZ_PLAC,HAZ_PLACNAME,HAZ_ID,HAZ_IDNAME,HAZ_CNO,HAZ_CNONAME,HAZ_REL,HAZ_RELNAME,BUS_USE,BUS_USENAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,TRAV_SP,TRAV_SPNAME,UNDEROVERRIDE,UNDEROVERRIDENAME,ROLLOVER,ROLLOVERNAME,ROLINLOC,ROLINLOCNAME,IMPACT1,IMPACT1NAME,IMPACT1_IM,IMPACT1_IMNAME,DEFORMED,DEFORMEDNAME,TOWED,TOWEDNAME,M_HARM,M_HARMNAME,VEVENT_IM,VEVENT_IMNAME,FIRE_EXP,FIRE_EXPNAME,MAX_VSEV,MAX_VSEVNAME,MXVSEV_IM,MXVSEV_IMNAME,NUM_INJV,NUM_INJVNAME,NUMINJ_IM,NUMINJ_IMNAME,VEH_ALCH,VEH_ALCHNAME,V_ALCH_IM,V_ALCH_IMNAME,MAK_MOD,MAK_MODNAME,DR_PRES,DR_PRESNAME,DR_ZIP,DR_ZIPNAME,SPEEDREL,SPEEDRELNAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,PCRASH1_IM,PCRASH1_IMNAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME
202102931275,1,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4148,141.99843358,1,1,January,11,11:00am-11:59am,35,35,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1FMZU67EX2UC,1FMZU67EX2UC,2002,2002,2002,2002,460,Ford,1804,Explorer Sport Trac,60,Pickup,12,Ford,473,34,Light Pickup,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,25,Concrete Traffic Barrier,25,Concrete Traffic Barrier,0,No or Not Reported,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,12473,Ford Explorer Sport Trac,1,Yes,38118,38118,4,"Yes, Too Fast for Conditions",3,"Two-Way,  Divided, Positive  Median Barrier",8,Not Reported,55,55 MPH,2,Curve - Right,6,Downhill,1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,14,Negotiating a Curve,12,Off the edge of the road on the left side,6,Steering left,1,Tracking,4,Departed roadway,8,"B8-Single Driver-Left Roadside Departure-Avoid Collision With Veh., Ped., Anim."
202102931320,1,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4148,234.94384046,2,1,January,8,8:00am-8:59am,0,0,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1G11B5SL7FF2,1G11B5SL7FF2,2015,2015,2015,2015,467,Chevrolet,1834,Malibu,13,Sedan/Saloon,20,Chevrolet,37,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,0,No Underride or Override,0,No Rollover,0,No Rollover,98,Not Reported,12,12 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,20037,Chevrolet Malibu/Malibu Maxx,1,Yes,38611,38611,0,No,2,"Two-Way, Divided, Unprotected Median",8,Not Reported,40,40 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,61,From adjacent lane (same direction) over right lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,45,"F45-Same Trafficway, Same Direction-Angle, Sideswipe-Straight Ahead on Left/Right"
202102931320,2,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4148,234.94384046,2,1,January,8,8:00am-8:59am,0,0,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,4T1BK1EB9EU0,4T1BK1EB9EU0,2014,2014,2014,2014,448,Toyota,2465,Avalon,13,Sedan/Saloon,49,Toyota,43,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,0,No Underride or Override,0,No Rollover,0,No Rollover,7,7 Clock Point,7,7 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,49043,Toyota Avalon,1,Yes,77041,77041,0,No,2,"Two-Way, Divided, Unprotected Median",8,Not Reported,40,40 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,16,Merging,16,Merging,10,Over the lane line on left side of travel lane,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",44,"F44-Same Trafficway, Same Direction-Angle, Sideswipe-Straight Ahead on Left"
202102932179,1,51,51,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,1117,236.4615643,1,1,January,4,4:00am-4:59am,43,43,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,2G1WT58N6793,2G1WT58N6793,2007,2007,2007,2007,467,Chevrolet,1833,Impala,13,Sedan/Saloon,20,Chevrolet,2,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,2,Minor Damage,3,Towed But Not Due to Disabling Damage,11,Live Animal,11,Live Animal,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,20002,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",1,Yes,70427,70427,0,No,1,"Two-Way, Not Divided",2,Two lanes,98,Not Reported,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,87,Animal in road,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal
202102932779,1,14,14,9,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",2,Rural Area,10,Stratum 10 - Other,2735,235.22957013,1,1,January,9,9:00am-9:59am,27,27,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1FTRF17W8YNA,1FTRF17W8YNA,2000,2000,2000,2000,460,Ford,1801,F-150,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,85,085 MPH,7,Not Applicable,2,"Rollover, Untripped",3,On Median/Separator,0,Non-Collision,0,Non-Collision,6,Disabling Damage,2,Towed Due to Disabling Damage,1,Rollover/Overturn,1,Rollover/Overturn,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,12481,Ford F-Series pickup,1,Yes,59725,59725,4,"Yes, Too Fast for Conditions",3,"Two-Way,  Divided, Positive  Median Barrier",2,Two lanes,80,80 MPH,1,Straight,1,Level,4,Ice/Frost,97,Not Reported,8,Not Reported,1,Going Straight,1,Going Straight,5,"Suddenly Encountered Poor road conditions (Puddle, Pothole, Ice, etc.) (Specify:)",99,Unknown/Not Reported,4,Skidding laterally counterclockwise rotation,4,Departed roadway,7,B7-Single Driver-Left Roadside Departure-Control/Traction Loss
202102932781,1,63,63,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,4135,137.88546242,2,1,January,13,1:00pm-1:59pm,45,45,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,5YFBURHE4GP4,5YFBURHE4GP4,2016,2016,2016,2016,448,Toyota,2208,Corolla,13,Sedan/Saloon,49,Toyota,32,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,8,Not Reported,7,"Towed, Unknown Reason",12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,9,Reported as Unknown,2,No Alcohol Involved,49032,Toyota Corolla,1,Yes,75605,75605,0,No,1,"Two-Way, Not Divided",4,Four lanes,40,40 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,69,J69-Trafficway Vehicle Turning-Turn Across Path-Initial Opposite Directions (Going Straight)
202102932781,2,63,63,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,4135,137.88546242,2,1,January,13,1:00pm-1:59pm,45,45,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,KMHDU4AD6AU9,KMHDU4AD6AU9,2010,2010,2010,2010,498,Hyundai,2735,Elantra,13,Sedan/Saloon,55,Hyundai,35,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,0,No Underride or Override,0,No Rollover,0,No Rollover,5,5 Clock Point,5,5 Clock Point,8,Not Reported,7,"Towed, Unknown Reason",12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,9,Reported as Unknown,2,No Alcohol Involved,55035,Hyundai Elantra,1,Yes,75650,75650,0,No,1,"Two-Way, Not Divided",4,Four lanes,40,40 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,11,Turning Left,11,Turning Left,15,Turning Left,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,68,J68-Trafficway Vehicle Turning-Turn Across Path-Initial Opposite Directions (Left/Right)
202102932787,1,63,63,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,7,Stratum 7 - M/H Truck or Bus,4135,163.02977702,1,1,January,9,9:00am-9:59am,0,0,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1B7MF3365YJ1,1B7MF3365YJ1,2000,2000,2000,2000,476,Dodge,1938,Ram,60,Pickup,7,Dodge,880,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,Not Applicable,13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,88888888888,None,88,None,888888888,None,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,2,Minor Damage,8,Not Reported,24,Guardrail Face,24,Guardrail Face,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,9,Reported as Unknown,2,No Alcohol Involved,7880,"Dodge Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",1,Yes,75766,75766,4,"Yes, Too Fast for Conditions",8,Not Reported,8,Not Reported,30,30 MPH,1,Straight,1,Level,2,Wet,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,13,Off the edge of the road on the right side,99,Unknown/Not Reported,9,Precrash stability unknown,4,Departed roadway,1,A1-Single Driver-Right Roadside Departure-Drive Off Road
202102932901,1,59,59,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4137,183.87553158,2,1,January,18,6:00pm-6:59pm,16,16,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,WAUAUGFF7LA0,WAUAUGFF7LA0,2020,2020,2020,2020,582,Audi,3676,A3,13,Sedan/Saloon,32,Audi,48,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,5,005 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,11,11 Clock Point,11,11 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,32048,Audi A3,1,Yes,33180,33180,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",6,Six lanes,60,60 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,15,Changing Lanes,15,Changing Lanes,10,Over the lane line on left side of travel lane,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",47,"F47-Same Trafficway, Same Direction-Angle, Sideswipe-Changing Lanes to the Left"
202102932901,2,59,59,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4137,183.87553158,2,1,January,18,6:00pm-6:59pm,16,16,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,3VW547AU4HM0,3VW547AU4HM0,2017,2017,2017,2017,482,Volkswagen,13670,Golf GTI,5,Hatchback/Liftback/Notchback,30,Volkswagen,42,5,5-door/4-door hatchback,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,60,060 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,1,1 Clock Point,1,1 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,30042,Volkswagen Golf/Cabriolet/Cabrio/GTI/ GLI,1,Yes,33137,33137,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",6,Six lanes,60,60 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,61,From adjacent lane (same direction) over right lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,45,"F45-Same Trafficway, Same Direction-Angle, Sideswipe-Straight Ahead on Left/Right"
202102932921,1,59,59,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4137,143.4657274,1,1,January,5,5:00am-5:59am,40,40,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,99,Unknown,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,999999999999,Reported as Unknown,9999,Unknown,2012,2012,467,Chevrolet,1851,Suburban,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),20,Chevrolet,499,19,"Utility Vehicle, Unknown body type",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,30,030 MPH,0,No Underride or Override,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,9,Reported as Unknown,5,Not Towed,14,Parked Motor Vehicle,14,Parked Motor Vehicle,0,No or Not Reported,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved,20499,Chevrolet Unknown (light truck),1,Yes,99999,Reported as Unknown,0,No,1,"Two-Way, Not Divided",2,Two lanes,30,30 MPH,1,Straight,1,Level,1,Dry,0,No Controls,0,No Controls,1,Going Straight,1,Going Straight,12,Off the edge of the road on the left side,99,Unknown/Not Reported,9,Precrash stability unknown,4,Departed roadway,10,B10-Single Driver-Left Roadside Departure-Specifics Unknown
202102932931,1,59,59,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,7,Stratum 7 - M/H Truck or Bus,4137,168.34405718,2,1,January,8,8:00am-8:59am,10,10,12,Motor Vehicle In-Transport,6,Angle,1,01,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,1XP5DB9X34D8,1XP5DB9X34D8,2004,2004,2004,2004,495,Peterbilt,2046,379,66,Truck-Tractor,87,Peterbilt,881,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,Not Applicable,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",1,One Trailing Unit,1TTF532A6H30,1TTF532A6H30,777777777777,No Trailing Units,777777777777,No Trailing Units,98,Not Reported,77,No Trailing Units,77,No Trailing Units,1,No,77777777777,Not Reported,77,Not Reported,777777777,Not Reported,6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,5,005 MPH,8,Not Reported,0,No Rollover,0,No Rollover,12,12 Clock Point,12,12 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,0,No or Not Reported,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured in Vehicle,0,No Person Injured in Vehicle,2,No Alcohol Involved,2,No Alcohol Involved,87881,Peterbilt Medium/Heavy - CBE,1,Yes,33054,33054,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,35,35 MPH,8,Not Reported,1,Level,1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,10,Turning Right,10,Turning Right,16,Turning Right,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,70,J70-Trafficway Vehicle Turning-Turn Across Path-Initial Same Directions (Turning Right)
