CASENUM,VE_FORMS,VEH_NO,PER_NO,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SCH_BUS,SCH_BUSNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,AGE,AGENAME,AGE_IM,AGE_IMNAME,SEX,SEXNAME,SEX_IM,SEX_IMNAME,PER_TYP,PER_TYPNAME,INJ_SEV,INJ_SEVNAME,INJSEV_IM,INJSEV_IMNAME,SEAT_POS,SEAT_POSNAME,SEAT_IM,SEAT_IMNAME,REST_USE,REST_USENAME,REST_MIS,REST_MISNAME,HELM_USE,HELM_USENAME,HELM_MIS,HELM_MISNAME,AIR_BAG,AIR_BAGNAME,EJECTION,EJECTIONNAME,EJECT_IM,EJECT_IMNAME,DRINKING,DRINKINGNAME,PERALCH_IM,PERALCH_IMNAME,ALC_STATUS,ALC_STATUSNAME,ATST_TYP,ATST_TYPNAME,ALC_RES,ALC_RESNAME,DRUGS,DRUGSNAME,HOSPITAL,HOSPITALNAME,STR_VEH,LOCATION,LOCATIONNAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,ROLLOVER,ROLLOVERNAME,IMPACT1,IMPACT1NAME,FIRE_EXP,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME
202102922979,2,1,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4142,181.4615675,1,January,20,8:00pm-8:59pm,15,15,12,Motor Vehicle In-Transport,6,Angle,0,No,2018,2018,515,Lexus,2180,GS,13,Sedan/Saloon,59,Lexus,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,62,62 Years,62,62 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,59034,Lexus GS-300/350/400/430/ 450h/460
202102922979,2,2,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4142,181.4615675,1,January,20,8:00pm-8:59pm,15,15,12,Motor Vehicle In-Transport,6,Angle,0,No,2016,2016,460,Ford,1805,F-250,60,Pickup,12,Ford,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,35,35 Years,35,35 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,7,7 Clock Point,0,No or Not Reported,12481,Ford F-Series pickup
202102922979,2,2,2,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4142,181.4615675,1,January,20,8:00pm-8:59pm,15,15,12,Motor Vehicle In-Transport,6,Angle,0,No,2016,2016,460,Ford,1805,F-250,60,Pickup,12,Ford,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,34,34 Years,34,34 Years,2,Female,2,Female,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),21,"Second Seat, Left Side",21,"Second Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,7,7 Clock Point,0,No or Not Reported,12481,Ford F-Series pickup
202102922979,2,2,3,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4142,181.4615675,1,January,20,8:00pm-8:59pm,15,15,12,Motor Vehicle In-Transport,6,Angle,0,No,2016,2016,460,Ford,1805,F-250,60,Pickup,12,Ford,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailing Units,0,Less than One Year,0,Less than One Year,1,Male,1,Male,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),23,"Second Seat, Right Side",23,"Second Seat, Right Side",11,Child Restraint System - Rear Facing,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,7,7 Clock Point,0,No or Not Reported,12481,Ford F-Series pickup
202102922988,2,1,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4142,141.32800896,1,January,22,10:00pm-10:59pm,25,25,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1997,1997,4162,Oldsmobile,9068,Cutlass,13,Sedan/Saloon,21,Oldsmobile,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,21,21 Years,21,21 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,1,Deployed- Front,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,21020,Oldsmobile Cutlass (FWD)
202102922988,2,2,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4142,141.32800896,1,January,22,10:00pm-10:59pm,25,25,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2010,2010,478,Nissan,1913,Rogue,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),35,Nissan/Datsun,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,39,39 Years,39,39 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,2,"Deployed- Side (door, seatback)",0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,35051,"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)"
202102922988,2,2,2,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4142,141.32800896,1,January,22,10:00pm-10:59pm,25,25,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2010,2010,478,Nissan,1913,Rogue,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),35,Nissan/Datsun,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,29,29 Years,29,29 Years,1,Male,1,Male,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),13,"Front Seat, Right Side",13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,2,"Deployed- Side (door, seatback)",0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,35051,"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)"
202102922999,1,1,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4142,234.37489507,1,January,19,7:00pm-7:59pm,25,25,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,9999,Unknown,99999,Unknown,99999,Unknown,999,Unknown,99,Unknown Make,99,Unknown body type,0,Not Applicable,98,Not Reported,98,Not Reported,0,No Trailing Units,998,Not Reported,49,49 Years,8,Not Reported,1,Male,1,Driver of a Motor Vehicle In-Transport,9,Unknown/Not Reported,0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",98,Not Reported,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,9,Reported as Unknown if Ejected,0,Not Ejected,9,Reported as Unknown,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,9,Reported as Unknown,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,99,Reported as Unknown,0,Not Applicable,0,No Rollover,99,Reported as Unknown,0,No or Not Reported,99999,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)"
202102923008,1,1,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,4142,24.490494125,1,January,10,10:00am-10:59am,19,19,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2010,2010,565,Triumph,2910,Street Triple,98,Motorcycle - Street,50,Triumph,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,21,21 Years,21,21 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",20,None Used/Not Applicable,7,None Used/Not Applicable,5,DOT-Compliant Motorcycle Helmet,0,No Indication of Misuse,20,Not Deployed,8,Not Applicable,8,Not Applicable,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),5,EMS Ground,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,50705,Triumph 450-749cc
202102923009,2,1,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4142,58.232253606,1,January,12,12:00pm-12:59pm,33,33,12,Motor Vehicle In-Transport,6,Angle,0,No,2008,2008,485,Volvo,3132,XC90,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),51,Volvo,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,31,31 Years,31,31 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,1,Deployed- Front,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,51401,Volvo XC90
202102923009,2,1,2,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4142,58.232253606,1,January,12,12:00pm-12:59pm,33,33,12,Motor Vehicle In-Transport,6,Angle,0,No,2008,2008,485,Volvo,3132,XC90,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),51,Volvo,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,10,10 Years,10,10 Years,1,Male,1,Male,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),21,"Second Seat, Left Side",21,"Second Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,51401,Volvo XC90
202102923009,2,1,3,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4142,58.232253606,1,January,12,12:00pm-12:59pm,33,33,12,Motor Vehicle In-Transport,6,Angle,0,No,2008,2008,485,Volvo,3132,XC90,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),51,Volvo,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,8,8 Years,8,8 Years,2,Female,2,Female,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),22,"Second Seat, Middle",22,"Second Seat, Middle",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,51401,Volvo XC90
202102923009,2,2,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4142,58.232253606,1,January,12,12:00pm-12:59pm,33,33,12,Motor Vehicle In-Transport,6,Angle,0,No,2020,2020,485,Volvo,23714,XC40,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),51,Volvo,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,38,38 Years,38,38 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,1,Possible Injury (C),1,Possible Injury (C),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,8,Deployed- Combination,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,11,11 Clock Point,0,No or Not Reported,51403,Volvo XC40
202102923018,2,1,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4142,58.232253606,1,January,16,4:00pm-4:59pm,43,43,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2020,2020,584,Porsche,8031,Macan,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),45,Porsche,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,30,30 Years,30,30 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,45401,Porsche Macan
202102923018,2,2,1,12,12,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4142,58.232253606,1,January,16,4:00pm-4:59pm,43,43,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2013,2013,468,Buick,1822,Regal,13,Sedan/Saloon,18,Buick / Opel,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,35,35 Years,35,35 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,18019,Buick / Opel Regal (2011 on)
202102923078,1,1,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4146,233.67376221,1,January,13,1:00pm-1:59pm,30,30,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,9999,Unknown,99999,Unknown,99999,Unknown,999,Unknown,99,Unknown Make,99,Unknown body type,0,Not Applicable,98,Not Reported,98,Not Reported,0,No Trailing Units,998,Not Reported,57,57 Years,8,Not Reported,1,Male,1,Driver of a Motor Vehicle In-Transport,9,Unknown/Not Reported,0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",98,Not Reported,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,9,Reported as Unknown if Ejected,0,Not Ejected,9,Reported as Unknown,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,9,Reported as Unknown,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,99,Reported as Unknown,0,Not Applicable,0,No Rollover,98,Not Reported,0,No or Not Reported,99999,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)"
202102923128,2,1,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,4146,24.421223075,1,January,15,3:00pm-3:59pm,10,10,12,Motor Vehicle In-Transport,6,Angle,0,No,1990,1990,467,Chevrolet,1831,Corvette,1,Convertible/Cabriolet,20,Chevrolet,1,"Convertible(excludes sun-roof,t-bar)",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,28,28 Years,28,28 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,1,Possible Injury (C),1,Possible Injury (C),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,9,9 Clock Point,0,No or Not Reported,20004,Chevrolet Corvette
202102923128,2,1,2,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,4146,24.421223075,1,January,15,3:00pm-3:59pm,10,10,12,Motor Vehicle In-Transport,6,Angle,0,No,1990,1990,467,Chevrolet,1831,Corvette,1,Convertible/Cabriolet,20,Chevrolet,1,"Convertible(excludes sun-roof,t-bar)",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,28,28 Years,28,28 Years,2,Female,2,Female,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),0,No Apparent Injury (O),13,"Front Seat, Right Side",13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,9,9 Clock Point,0,No or Not Reported,20004,Chevrolet Corvette
202102923128,2,2,1,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,4146,24.421223075,1,January,15,3:00pm-3:59pm,10,10,12,Motor Vehicle In-Transport,6,Angle,0,No,2006,2006,565,Triumph,2906,SpeedMaster,82,Motorcycle - Cruiser,50,Triumph,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailing Units,68,68 Years,68,68 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,1,Possible Injury (C),1,Possible Injury (C),11,"Front Seat, Left Side",11,"Front Seat, Left Side",20,None Used/Not Applicable,7,None Used/Not Applicable,5,DOT-Compliant Motorcycle Helmet,0,No Indication of Misuse,20,Not Deployed,8,Not Applicable,8,Not Applicable,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),8,Not Reported,95,Not Reported,995,Not Reported,0,No (drugs not involved),5,EMS Ground,0,0,Occupant of a Motor Vehicle,0,No Special Use Noted,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,50706,Triumph 750cc or greater
